"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"134","2014","3","Gujarat","Panch Mahals","29.088","99.134","0.0","0.2","0.2","15.12","65.201","0.0","0.0","13.957","0.462","6.725","21.244","2.878","0.993","0.0","0.0","12.746","19.842","6.13"
"134","2015","3","Gujarat","Panch Mahals","66.35","63.321","0.1","0.1","0.2","7.135","41.411","0.0","0.0","8.842","4.685","2.901","16.528","1.87","0.454","0.0","0.0","8.642","22.01","0.0"
"134","2016","3","Gujarat","Panch Mahals","29.301","81.759","0.0","0.077","0.077","7.265","60.954","0.0","0.0","16.104","0.0","4.24","20.421","4.04","0.377","0.0","0.0","14.694","20.386","0.0"
"134","2017","3","Gujarat","Panch Mahals","31.236","63.14","0.0","0.077","0.077","2.317","78.664","0.0","0.0","27.274","0.847","4.371","32.515","3.386","0.177","0.0","0.385","1.793","16.157","0.0"
"134","2018","3","Gujarat","Panch Mahals","26.88","68.207","0.0","0.04","0.04","3.285","56.86","0.0","0.0","20.141","0.0","3.379","23.52","1.756","0.177","0.0","0.0","9.706","29.94","29.348"
"134","2019","3","Gujarat","Panch Mahals","54.517","101.114","0.0","0.0","0.0","4.331","46.28","0.0","0.0","21.39","0.0","3.565","24.955","3.461","0.276","0.0","0.0","10.952","25.295","14.542"
"134","2020","3","Gujarat","Panch Mahals","88.549","83.804","0.0","0.0","0.0","5.239","173.563","0.0","0.0","52.268","11.246","9.56","73.074","3.075","0.278","0.0","0.084","17.003","27.595","41.885"
"135","2011","3","Gujarat","Rajkot","-1.0","77.102","-1.0","-1.0","-1.0","0.802","-1.0","-1.0","-1.0","8.602","-1.0","-1.0","8.802","15.802","1.302","-1.0","-1.0","245.102","14.702","-1.0"
"135","2012","3","Gujarat","Rajkot","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"135","2013","3","Gujarat","Rajkot","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"135","2014","3","Gujarat","Rajkot","0.0","62.658","0.1","0.2","0.2","0.54","0.0","0.0","0.0","3.936","0.1","2.775","6.811","9.131","5.428","0.0","0.17","250.578","11.203","11.102"
"135","2015","3","Gujarat","Rajkot","0.0","27.734","0.0","0.0","0.0","0.309","0.4","0.0","0.0","5.626","0.0","1.238","6.764","21.363","0.749","0.0","0.27","320.335","9.262","0.0"
"135","2016","3","Gujarat","Rajkot","0.0","25.706","0.0","0.0","0.0","0.44","0.1","0.0","0.0","4.789","2.7","0.5","7.889","59.116","3.962","0.0","0.17","300.518","10.718","0.0"
"135","2017","3","Gujarat","Rajkot","0.0","69.14","0.0","0.0","0.0","0.37","0.3","0.0","0.558","16.901","1.6","0.5","19.001","16.629","1.74","0.0","0.17","340.782","10.683","0.0"
"135","2018","3","Gujarat","Rajkot","0.0","14.243","0.443","0.16","0.603","0.988","0.703","0.0","0.0","4.543","1.548","1.348","7.439","44.668","4.989","0.0","0.078","356.742","18.034","12.446"
"135","2019","3","Gujarat","Rajkot","0.0","152.239","0.135","0.048","0.183","2.278","0.273","0.0","0.0","40.813","1.411","2.19","44.414","14.228","9.84","0.0","0.124","349.514","21.741","16.846"
"135","2020","3","Gujarat","Rajkot","0.0","144.629","0.104","0.427","0.531","2.19","0.199","0.0","0.0","100.058","2.953","3.557","106.568","130.254","9.63","0.0","0.206","259.1","48.563","37.143"
"136","2011","3","Gujarat","Sabarkantha","0.0","47.7","-1.0","-1.0","-1.0","8.4","5.8","-1.0","-1.0","1.9","-1.0","5.9","8.9","16.2","-1.0","-1.0","-1.0","110.8","29.3","-1.0"
"136","2012","3","Gujarat","Sabarkantha","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"136","2013","3","Gujarat","Sabarkantha","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"136","2014","3","Gujarat","Sabarkantha","3.1","158.0","0.0","0.1","0.1","10.9","4.3","0.0","0.2","2.5","0.0","7.1","9.6","12.1","0.5","0.0","0.0","151.5","40.7","9.7"
"136","2015","3","Gujarat","Sabarkantha","2.8","149.0","0.0","2.4","2.4","5.5","7.6","0.0","0.0","3.6","0.8","5.5","10.0","21.3","0.4","0.0","0.0","128.5","57.9","0.0"
"136","2016","3","Gujarat","Sabarkantha","7.7","139.2","0.0","0.0","0.0","6.0","17.1","0.0","0.0","3.5","0.0","3.3","6.8","64.3","0.9","0.0","0.1","101.7","54.3","0.0"
"136","2017","3","Gujarat","Sabarkantha","8.4","154.3","0.0","0.3","0.3","5.9","15.1","0.0","0.0","4.4","0.0","4.4","8.7","39.1","0.3","0.0","0.0","119.7","50.8","0.0"
"136","2018","3","Gujarat","Sabarkantha","6.271","138.889","0.0","0.259","0.259","6.173","10.206","0.0","0.0","6.776","0.0","2.378","9.154","45.775","0.403","0.0","0.0","123.157","58.995","48.099"
"136","2019","3","Gujarat","Sabarkantha","5.987","174.283","0.0","0.0","0.0","6.706","17.748","0.0","0.0","8.143","0.0","5.183","13.326","59.288","0.303","0.0","0.0","76.116","62.214","30.714"
"136","2020","3","Gujarat","Sabarkantha","12.306","159.172","0.0","0.0","0.0","6.353","12.36","0.0","0.0","16.511","0.0","4.533","21.044","93.306","1.098","0.0","0.0","60.876","73.301","63.433"
"137","2011","3","Gujarat","Surat","77.0","11.0","5.9","3.4","9.3","0.0","0.0","0.0","0.0","3.3","1.0","5.3","9.6","18.1","0.1","0.0","105.8","15.6","22.4","-1.0"
"137","2012","3","Gujarat","Surat","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"137","2013","3","Gujarat","Surat","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"137","2014","3","Gujarat","Surat","76.1","10.9","0.1","2.9","3.0","0.3","1.1","0.0","0.5","2.4","1.0","4.4","7.9","14.0","0.0","0.0","128.7","8.3","34.2","6.0"
"137","2015","3","Gujarat","Surat","81.4","10.3","3.4","7.8","11.3","0.3","1.5","0.0","0.0","1.8","3.7","6.4","11.9","9.5","0.3","0.0","149.9","7.7","27.9","0.0"
"137","2016","3","Gujarat","Surat","70.7","11.2","3.7","4.7","8.4","0.1","2.4","0.0","0.0","2.2","5.9","11.0","19.1","4.9","0.2","0.0","143.0","2.8","32.8","0.0"
"137","2017","3","Gujarat","Surat","86.7","11.0","4.2","4.4","8.6","0.1","3.5","0.0","0.0","4.4","8.0","7.3","19.7","4.4","0.3","0.0","129.9","3.6","36.3","0.0"
"137","2018","3","Gujarat","Surat","80.527","9.221","4.592","4.65","9.242","0.004","1.128","0.0","0.0","6.311","3.227","6.912","16.45","4.162","0.297","0.0","102.493","4.855","62.642","9.278"
"137","2019","3","Gujarat","Surat","79.171","9.965","4.545","3.726","8.271","0.055","2.788","0.0","0.0","5.108","3.179","6.65","14.937","4.118","0.602","0.0","105.26","9.807","58.396","16.482"
"137","2020","3","Gujarat","Surat","90.546","9.697","0.178","3.36","3.538","0.052","2.546","0.0","0.0","5.156","3.648","6.412","15.216","3.787","0.432","0.0","103.885","8.42","52.38","15.783"
"138","2011","3","Gujarat","Surendranagar","0.254","47.854","4.554","3.354","8.154","3.954","-1.0","-1.0","-1.0","14.954","-1.0","0.454","15.654","2.054","8.254","-1.0","-1.0","231.954","4.354","-1.0"
"138","2012","3","Gujarat","Surendranagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"138","2013","3","Gujarat","Surendranagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"138","2014","3","Gujarat","Surendranagar","0.0","34.966","0.0","0.5","0.5","3.049","0.0","0.0","0.3","4.341","0.0","3.49","7.832","3.137","20.325","0.0","0.025","221.206","10.812","58.254"
"138","2015","3","Gujarat","Surendranagar","0.7","34.453","0.0","0.6","0.6","1.174","0.0","0.0","0.0","0.767","0.0","1.095","1.963","3.766","8.223","0.0","0.025","238.414","9.709","0.0"
"138","2016","3","Gujarat","Surendranagar","0.4","35.627","0.0","0.0","0.0","1.049","0.0","0.0","0.0","0.872","0.4","4.2","5.472","22.967","8.909","0.0","0.025","260.317","9.551","0.0"
"138","2017","3","Gujarat","Surendranagar","0.0","40.815","0.0","5.3","5.3","0.325","0.0","0.0","0.197","4.458","0.0","2.0","6.458","11.983","3.649","0.0","0.025","309.849","6.21","0.0"
"138","2018","3","Gujarat","Surendranagar","0.0","32.073","0.0","0.0","0.0","0.435","0.007","0.0","0.0","2.011","0.0","1.527","3.539","5.965","7.981","0.0","0.0","287.058","12.166","44.352"
"138","2019","3","Gujarat","Surendranagar","0.1","69.349","0.0","0.017","0.017","0.733","0.037","0.0","0.0","7.67","0.025","0.238","7.932","12.426","10.188","0.0","0.017","291.133","16.338","48.212"
"138","2020","3","Gujarat","Surendranagar","0.113","71.147","0.0","0.133","0.133","1.051","0.007","0.0","0.0","36.772","0.0","0.435","37.208","26.292","36.629","0.0","0.054","269.33","13.491","63.641"
"139","2011","10","Rajasthan","Ajmer","0.0","44.34","0.0","0.0","0.0","0.0","0.2","-1.0","15.26","1.11","0.0","0.18","1.28","1.23","0.0","0.03","0.02","9.54","5.78","5.123"
"139","2012","10","Rajasthan","Ajmer","0.0","64.23","0.02","0.0","0.02","0.01","0.37","0.0","23.26","0.0","0.0","0.0","0.0","1.14","0.0","0.0","0.03","15.68","5.86","7.39"
"139","2013","10","Rajasthan","Ajmer","0.0","54.53","0.0","0.0","0.0","0.04","0.38","0.0","21.5","0.0","0.0","0.0","0.0","1.36","0.0","0.0","0.02","13.91","6.92","7.396"
"139","2014","10","Rajasthan","Ajmer","0.0","60.95","0.01","0.0","0.01","0.07","0.65","0.0","22.98","0.0","0.0","0.0","0.0","1.13","0.0","0.0","0.04","16.71","7.68","8.013"
"139","2015","10","Rajasthan","Ajmer","0.0","64.23","0.02","0.0","0.02","0.01","0.37","0.0","23.26","0.0","0.0","0.0","0.0","1.2","0.0","0.0","0.03","14.02","5.86","9.237"
"139","2016","10","Rajasthan","Ajmer","0.0","54.4","0.02","0.0","0.02","0.01","0.76","0.0","21.21","4.63","0.0","1.12","5.74","0.87","0.0","0.01","0.02","9.82","6.86","8.88"
"139","2017","10","Rajasthan","Ajmer","0.0","39.96","0.0","0.0","0.0","0.0","0.75","0.0","15.5","6.61","0.0","0.46","7.06","0.62","0.0","0.02","0.0","11.97","6.34","8.295"
"139","2018","10","Rajasthan","Ajmer","0.0","34.473","0.001","0.0","0.001","0.009","0.422","0.0","13.633","3.262","0.0","0.59","3.852","0.471","0.0","0.004","0.004","10.621","5.728","7.274"
"139","2019","10","Rajasthan","Ajmer","0.0","76.205","0.008","0.0","0.008","0.031","0.219","0.0","28.173","7.384","0.0","0.923","8.307","0.215","0.0","0.001","0.001","9.809","6.753","7.898"
"139","2020","10","Rajasthan","Ajmer","0.0","49.363","0.028","0.0","0.028","0.062","0.414","0.0","19.037","5.007","0.0","0.732","5.739","5.007","0.0","0.732","5.739","16.603","5.922","7.951"
"140","2011","10","Rajasthan","Alwar","0.38","185.16","0.08","0.0","0.08","0.14","0.02","-1.0","12.57","3.46","1.98","0.12","5.55","1.48","0.01","0.0","0.06","8.75","19.23","5.535"
"140","2012","10","Rajasthan","Alwar","0.79","204.97","0.01","0.0","0.01","0.0","0.02","0.0","11.42","0.0","0.0","0.0","0.0","0.89","0.01","0.0","0.06","16.51","16.24","5.761"
"140","2013","10","Rajasthan","Alwar","0.4","208.21","0.07","0.0","0.07","0.09","0.08","0.0","10.72","0.0","0.0","0.0","0.0","1.23","0.0","0.0","0.04","12.65","16.4","6.108"
"140","2014","10","Rajasthan","Alwar","0.35","219.05","0.07","0.0","0.07","0.46","0.24","0.0","9.61","0.0","0.0","0.0","0.0","1.08","0.0","0.0","0.03","20.54","16.93","5.815"
"140","2015","10","Rajasthan","Alwar","0.79","204.97","0.01","0.0","0.01","0.0","0.02","0.0","11.42","0.0","0.0","0.0","0.0","0.88","0.08","0.0","0.06","28.69","16.24","8.353"
"140","2016","10","Rajasthan","Alwar","0.27","215.68","0.02","0.0","0.02","1.63","0.08","0.0","7.76","2.46","1.1","0.5","4.05","1.11","0.0","0.0","0.03","35.46","14.82","5.901"
"140","2017","10","Rajasthan","Alwar","0.24","203.83","0.01","0.0","0.01","3.15","0.32","0.0","7.42","2.62","0.56","0.41","3.59","0.39","0.01","0.0","0.02","46.16","11.9","6.281"
"140","2018","10","Rajasthan","Alwar","0.061","192.419","0.003","0.0","0.003","0.006","0.067","0.0","5.741","2.482","0.202","0.29","2.974","0.265","0.003","0.0","0.013","63.291","12.687","6.097"
"140","2019","10","Rajasthan","Alwar","0.089","182.01","0.002","0.0","0.002","0.039","0.038","0.0","5.021","2.688","0.051","0.401","3.14","0.185","0.003","0.0","0.009","72.344","11.536","5.587"
"140","2020","10","Rajasthan","Alwar","0.062","201.389","0.025","0.0","0.025","0.002","0.002","0.0","6.899","2.526","0.039","0.415","2.98","2.526","0.039","0.415","2.98","63.159","16.417","5.691"
"141","2011","10","Rajasthan","Banswara","0.0","104.028","0.0","0.0","0.0","0.0","5.996","-1.0","1.41","9.881","0.0","3.47","13.345","0.0","0.0","0.036","0.08","0.073","0.57","0.467"
"141","2012","10","Rajasthan","Banswara","0.0","105.716","0.0","0.0","0.0","0.0","7.183","0.0","1.407","0.0","0.0","0.0","0.0","0.003","0.0","0.036","0.03","0.043","0.491","0.54"
"141","2013","10","Rajasthan","Banswara","0.0","110.234","0.0","0.0","0.0","0.0","9.616","0.0","1.431","0.0","0.0","0.0","0.0","0.0","0.003","0.112","0.03","0.013","0.521","0.659"
"141","2014","10","Rajasthan","Banswara","0.0","108.372","0.0","0.0","0.0","0.0","12.306","0.0","1.145","0.0","0.0","0.0","0.0","0.0","0.003","0.304","0.02","0.066","0.395","0.714"
"141","2015","10","Rajasthan","Banswara","0.0","105.716","0.0","0.0","0.0","0.0","7.183","0.0","1.407","0.0","0.0","0.0","0.0","0.0","0.007","0.185","0.03","0.14","0.491","1.042"
"141","2016","10","Rajasthan","Banswara","0.0","102.748","0.0","0.0","0.0","0.0","18.015","0.0","1.112","11.499","0.0","4.097","15.596","0.0","0.003","0.426","0.01","0.07","0.365","1.327"
"141","2017","10","Rajasthan","Banswara","0.0","107.612","0.0","0.0","0.0","0.0","13.629","0.0","1.175","12.802","0.0","3.467","16.268","0.0","0.0","0.673","0.01","0.033","0.398","1.262"
"141","2018","10","Rajasthan","Banswara","0.0","123.046","0.0","0.0","0.0","0.0","11.797","0.0","1.091","17.391","0.0","2.397","19.789","0.0","0.006","0.652","0.011","0.015","0.285","1.119"
"141","2019","10","Rajasthan","Banswara","0.0","138.425","0.0","0.0","0.0","0.0","15.072","0.0","1.002","18.566","0.0","1.699","20.265","0.011","0.06","0.873","0.012","0.003","0.322","0.8"
"141","2020","10","Rajasthan","Banswara","0.0","137.224","0.0","0.0","0.0","0.0","16.189","0.0","0.933","18.354","0.0","2.3","20.653","18.354","0.0","2.3","20.653","0.0","0.916","0.761"
"142","2011","10","Rajasthan","Barmer","0.0","11.09","0.03","0.0","0.03","22.46","0.0","-1.0","0.02","0.0","0.0","0.33","0.34","1.03","0.01","0.0","0.0","0.01","0.51","1.805"
"142","2012","10","Rajasthan","Barmer","0.0","12.36","0.06","0.0","0.06","30.07","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.71","0.0","0.0","0.0","0.0","0.47","4.336"
"142","2013","10","Rajasthan","Barmer","0.0","13.3","0.0","0.0","0.0","29.55","0.02","0.0","0.0","0.0","0.0","0.0","0.0","1.14","0.01","0.0","0.0","0.0","0.46","3.972"
"142","2014","10","Rajasthan","Barmer","0.0","13.27","0.02","0.0","0.02","39.06","0.01","0.0","0.04","0.0","0.0","0.0","0.0","1.69","0.01","0.03","0.0","0.0","0.52","5.324"
"142","2015","10","Rajasthan","Barmer","0.0","12.36","0.06","0.0","0.06","30.07","0.0","0.0","0.02","0.0","0.0","0.0","0.0","2.95","0.05","0.0","0.0","0.0","0.47","7.114"
"142","2016","10","Rajasthan","Barmer","0.0","15.67","0.11","0.0","0.11","44.75","0.01","0.0","0.02","0.08","0.0","1.56","1.64","4.06","0.14","0.01","0.0","0.0","0.52","4.899"
"142","2017","10","Rajasthan","Barmer","0.0","13.03","0.11","0.0","0.11","41.36","0.02","0.0","0.02","0.15","0.0","3.5","3.65","4.37","0.07","0.01","0.0","0.0","1.32","3.722"
"142","2018","10","Rajasthan","Barmer","0.0","16.188","0.155","0.0","0.155","46.109","0.005","0.0","0.039","0.278","0.0","2.658","2.936","3.473","0.164","0.001","0.0","0.0","2.96","3.832"
"142","2019","10","Rajasthan","Barmer","0.0","17.048","0.149","0.0","0.149","54.479","0.022","0.0","0.027","0.655","0.0","3.214","3.869","3.736","0.065","0.026","0.0","0.0","4.618","5.754"
"142","2020","10","Rajasthan","Barmer","0.0","13.649","0.238","0.0","0.238","52.738","0.015","0.0","0.022","0.434","0.0","2.921","3.355","0.434","0.0","2.921","3.355","0.002","4.582","4.721"
"143","2011","10","Rajasthan","Bharatpur","2.07","213.46","0.02","0.0","0.02","0.0","0.0","-1.0","3.54","1.11","0.0","0.18","1.29","0.02","0.0","0.0","0.29","0.43","13.38","3.088"
"143","2012","10","Rajasthan","Bharatpur","0.84","194.09","0.01","0.0","0.01","0.0","0.0","0.0","2.85","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.34","1.48","11.2","3.151"
"143","2013","10","Rajasthan","Bharatpur","1.67","216.21","0.0","0.0","0.0","0.0","0.0","0.0","2.75","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.16","1.3","10.76","3.35"
"143","2014","10","Rajasthan","Bharatpur","1.93","233.48","0.01","0.0","0.01","0.04","0.0","0.0","3.31","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06","2.74","13.55","3.2"
"143","2015","10","Rajasthan","Bharatpur","0.84","194.09","0.01","0.0","0.01","0.0","0.0","0.0","2.85","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.34","5.99","11.2","3.436"
"143","2016","10","Rajasthan","Bharatpur","1.23","226.17","0.0","0.0","0.0","0.0","0.0","0.0","2.63","0.86","0.01","0.27","1.14","0.02","0.0","0.0","0.03","6.0","16.31","3.394"
"143","2017","10","Rajasthan","Bharatpur","0.95","217.54","0.01","0.0","0.01","0.01","0.0","0.0","2.62","1.05","0.0","0.28","1.33","0.0","0.0","0.0","0.02","5.85","14.7","3.413"
"143","2018","10","Rajasthan","Bharatpur","1.137","203.83","0.0","0.0","0.0","0.0","0.0","0.0","2.147","1.013","0.003","0.189","1.205","0.0","0.0","0.0","0.007","6.064","13.528","3.188"
"143","2019","10","Rajasthan","Bharatpur","0.764","184.006","0.0","0.0","0.0","0.0","0.0","0.0","1.666","1.203","0.0","0.128","1.331","0.013","0.0","0.001","0.005","6.095","11.638","3.076"
"143","2020","10","Rajasthan","Bharatpur","1.08","191.748","0.0","0.0","0.0","0.005","0.0","0.0","1.657","1.077","0.0","0.16","1.237","1.077","0.0","0.16","1.237","5.323","11.703","2.844"
"144","2011","10","Rajasthan","Bhilwara","0.36","108.66","0.01","0.0","0.01","0.0","0.1","-1.0","22.04","2.89","0.0","5.83","8.72","0.06","0.01","0.01","0.04","25.26","1.91","6.604"
"144","2012","10","Rajasthan","Bhilwara","0.26","121.33","0.0","0.0","0.0","0.0","0.02","0.0","24.55","0.0","0.0","0.0","0.0","0.4","0.0","0.0","0.05","37.89","2.11","7.805"
"144","2013","10","Rajasthan","Bhilwara","0.29","123.99","0.0","0.0","0.0","0.0","0.42","0.0","25.3","0.0","0.0","0.0","0.0","0.28","0.0","0.0","0.05","31.19","2.07","7.475"
"144","2014","10","Rajasthan","Bhilwara","0.5","136.89","0.0","0.0","0.0","0.0","1.16","0.0","25.45","0.0","0.0","0.0","0.0","0.14","0.0","0.01","0.06","39.0","2.35","7.721"
"144","2015","10","Rajasthan","Bhilwara","0.26","121.33","0.0","0.0","0.0","0.0","0.02","0.0","24.55","0.0","0.0","0.0","0.0","0.85","0.0","0.04","0.05","39.4","2.11","7.188"
"144","2016","10","Rajasthan","Bhilwara","0.47","139.68","0.0","0.0","0.0","0.0","0.39","0.0","26.25","8.72","0.0","11.62","20.34","0.19","0.0","0.02","0.03","28.2","2.24","7.838"
"144","2017","10","Rajasthan","Bhilwara","0.54","102.75","0.01","0.0","0.01","0.0","2.79","0.0","21.36","18.4","0.0","6.67","25.07","0.22","0.0","0.03","0.04","38.0","2.18","8.063"
"144","2018","10","Rajasthan","Bhilwara","0.472","91.212","0.0","0.0","0.0","0.0","0.943","0.0","19.077","26.325","0.0","3.896","30.221","0.031","0.002","0.004","0.023","38.711","2.139","7.545"
"144","2019","10","Rajasthan","Bhilwara","0.457","145.714","0.0","0.0","0.0","0.0","0.064","0.0","25.897","28.022","0.0","3.333","31.355","0.073","0.0","0.039","0.02","39.605","2.174","8.354"
"144","2020","10","Rajasthan","Bhilwara","0.666","127.712","0.0","0.0","0.0","0.0","0.238","0.0","21.45","29.092","0.0","4.708","33.8","29.092","0.0","4.708","33.8","42.127","2.088","7.488"
"145","2011","10","Rajasthan","Bikaner","0.03","84.18","0.54","0.0","0.54","4.75","0.01","-1.0","3.6","158.94","0.0","17.4","176.34","101.43","0.11","0.0","0.01","7.34","0.47","73.141"
"145","2012","10","Rajasthan","Bikaner","0.03","94.73","0.19","0.0","0.19","1.71","0.03","0.0","3.76","0.0","0.0","0.0","0.0","109.22","0.01","0.0","0.0","1.72","0.45","91.568"
"145","2013","10","Rajasthan","Bikaner","0.02","116.37","0.08","0.0","0.08","1.74","0.0","0.0","4.01","0.0","0.0","0.0","0.0","137.14","0.02","0.0","0.0","0.75","0.71","101.805"
"145","2014","10","Rajasthan","Bikaner","0.04","120.35","0.29","0.0","0.29","1.69","0.0","0.0","5.56","0.0","0.0","0.0","0.0","168.93","0.03","0.0","0.0","0.75","1.13","108.37"
"145","2015","10","Rajasthan","Bikaner","0.03","94.73","0.19","0.0","0.19","1.71","0.03","0.0","3.76","0.0","0.0","0.0","0.0","165.55","0.09","0.0","0.0","0.63","0.45","127.288"
"145","2016","10","Rajasthan","Bikaner","0.01","113.18","0.01","0.0","0.01","2.04","0.0","0.0","4.52","218.78","0.01","26.56","245.36","174.95","0.1","0.0","0.0","0.66","1.82","117.612"
"145","2017","10","Rajasthan","Bikaner","0.0","108.3","0.1","0.0","0.1","2.19","0.0","0.0","4.83","242.55","0.0","28.13","270.68","220.55","0.24","0.0","0.0","2.4","1.79","105.913"
"145","2018","10","Rajasthan","Bikaner","0.0","105.603","0.041","0.0","0.041","3.008","0.0","0.0","3.095","234.507","0.0","40.925","275.432","238.858","0.419","0.001","0.002","5.434","1.749","100.327"
"145","2019","10","Rajasthan","Bikaner","0.0","124.376","0.035","0.0","0.035","4.434","0.0","0.0","8.763","223.803","0.0","35.798","259.601","245.054","0.889","0.0","0.001","18.19","2.076","92.196"
"145","2020","10","Rajasthan","Bikaner","0.0","114.378","0.02","0.0","0.02","5.35","0.001","0.0","5.435","233.564","0.0","33.444","267.008","233.564","0.0","33.444","267.008","31.019","2.808","66.235"
"146","2011","10","Rajasthan","Bundi","20.97","155.83","0.0","0.0","0.0","0.0","0.01","-1.0","1.4","3.55","0.0","10.67","14.22","0.01","0.0","0.31","0.99","0.04","2.62","2.087"
"146","2012","10","Rajasthan","Bundi","19.31","154.11","0.0","0.0","0.0","0.0","0.24","0.0","1.29","0.0","0.0","0.0","0.0","0.01","0.0","0.02","1.26","0.08","2.72","1.664"
"146","2013","10","Rajasthan","Bundi","29.46","160.29","0.0","0.0","0.0","0.0","0.06","0.0","0.85","0.0","0.0","0.0","0.0","0.05","0.0","0.03","1.28","0.04","2.7","1.667"
"146","2014","10","Rajasthan","Bundi","34.55","172.99","0.0","0.0","0.0","0.07","0.07","0.0","0.72","0.0","0.0","0.0","0.0","0.09","0.0","0.02","1.19","0.06","2.54","1.314"
"146","2015","10","Rajasthan","Bundi","19.31","154.11","0.0","0.0","0.0","0.0","0.24","0.0","1.29","0.0","0.0","0.0","0.0","0.15","0.0","0.04","1.26","0.05","2.72","1.382"
"146","2016","10","Rajasthan","Bundi","44.35","162.25","0.01","0.0","0.01","0.02","0.62","0.0","1.04","7.02","0.0","32.57","39.59","0.1","0.0","0.06","1.01","0.11","3.0","2.433"
"146","2017","10","Rajasthan","Bundi","47.01","146.75","0.0","0.0","0.0","0.0","0.9","0.0","1.89","48.18","0.0","5.46","53.64","0.09","0.0","0.02","0.77","0.21","2.88","1.296"
"146","2018","10","Rajasthan","Bundi","50.213","147.557","0.0","0.0","0.0","0.0","0.155","0.0","1.599","23.991","0.0","3.245","27.236","0.013","0.0","0.022","0.575","0.0","2.599","1.457"
"146","2019","10","Rajasthan","Bundi","57.825","174.545","0.0","0.0","0.0","0.0","0.056","0.0","2.816","24.958","0.0","1.972","26.93","0.001","0.0","0.037","0.256","0.059","2.405","1.338"
"146","2020","10","Rajasthan","Bundi","63.02","157.202","0.0","0.0","0.0","0.0","0.006","0.0","1.612","21.253","0.001","13.871","35.125","21.253","0.001","13.871","35.125","0.013","2.293","1.313"
"147","2011","10","Rajasthan","Chittorgarh","0.51","128.428","0.0","0.0","0.0","0.0","0.136","-1.0","8.41","6.021","0.0","2.82","8.845","0.77","0.0","0.056","1.16","13.513","2.111","6.258"
"147","2012","10","Rajasthan","Chittorgarh","0.32","131.056","0.0","0.0","0.0","0.0","0.053","0.0","7.747","0.0","0.0","0.0","0.0","0.893","0.0","0.036","1.04","11.633","1.761","7.072"
"147","2013","10","Rajasthan","Chittorgarh","0.31","145.614","0.0","0.0","0.0","0.0","0.156","0.0","8.631","0.0","0.0","0.0","0.0","0.58","0.023","0.122","1.03","9.873","2.081","6.642"
